date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2021-06-14, 13:33:18	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:20	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:22	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:24	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:26	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:28	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:30	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:32	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:34	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:36	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:33:38	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:40	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:42	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:44	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:46	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:48	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:33:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:33:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:33:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:33:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:33:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:34:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:34:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:34:38	0 Hz	0 W	6,4E2 mbar	1,7E2 mbar
2021-06-14, 13:34:40	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:42	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:44	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:46	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:48	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:50	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:52	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:54	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:56	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:34:58	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:35:00	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:35:02	0 Hz	0 W	5,4E2 mbar	1,5E2 mbar
2021-06-14, 13:35:04	0 Hz	0 W	6,8E2 mbar	1,6E2 mbar
2021-06-14, 13:35:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:35:52	0 Hz	0 W	1E3 mbar	5,8E2 mbar
2021-06-14, 13:35:54	0 Hz	0 W	1E3 mbar	4,6E2 mbar
2021-06-14, 13:35:56	0 Hz	0 W	1E3 mbar	3,2E2 mbar
2021-06-14, 13:35:58	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2021-06-14, 13:36:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:36:02	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2021-06-14, 13:36:04	0 Hz	0 W	4,7E2 mbar	1,4E2 mbar
2021-06-14, 13:36:06	0 Hz	0 W	3,5E2 mbar	1,1E2 mbar
2021-06-14, 13:36:08	0 Hz	0 W	2,2E2 mbar	9,3E1 mbar
2021-06-14, 13:36:10	0 Hz	0 W	1,7E2 mbar	7,6E1 mbar
2021-06-14, 13:36:12	0 Hz	0 W	1,2E2 mbar	6,6E1 mbar
2021-06-14, 13:36:14	0 Hz	0 W	9,5E1 mbar	5,8E1 mbar
2021-06-14, 13:36:16	0 Hz	0 W	7,2E1 mbar	5,1E1 mbar
2021-06-14, 13:36:18	0 Hz	0 W	6,1E1 mbar	4,2E1 mbar
2021-06-14, 13:36:20	0 Hz	0 W	5,4E1 mbar	3,8E1 mbar
2021-06-14, 13:36:22	0 Hz	0 W	4,1E1 mbar	3,5E1 mbar
2021-06-14, 13:36:24	0 Hz	0 W	3,8E1 mbar	3E1 mbar
2021-06-14, 13:36:26	0 Hz	0 W	3,3E1 mbar	2,7E1 mbar
2021-06-14, 13:36:28	0 Hz	0 W	3,1E1 mbar	2,3E1 mbar
2021-06-14, 13:36:30	0 Hz	0 W	2,6E1 mbar	1,9E1 mbar
2021-06-14, 13:36:32	0 Hz	0 W	2,1E1 mbar	1,8E1 mbar
2021-06-14, 13:36:34	0 Hz	0 W	1,9E1 mbar	1,6E1 mbar
2021-06-14, 13:36:36	0 Hz	0 W	1,7E1 mbar	1,5E1 mbar
2021-06-14, 13:36:38	0 Hz	0 W	1,6E1 mbar	1,4E1 mbar
2021-06-14, 13:36:40	0 Hz	0 W	1,4E1 mbar	1,2E1 mbar
2021-06-14, 13:36:42	0 Hz	0 W	1,3E1 mbar	1E1 mbar
2021-06-14, 13:36:44	0 Hz	0 W	1,1E1 mbar	9,6E0 mbar
2021-06-14, 13:36:46	0 Hz	0 W	1E1 mbar	9E0 mbar
2021-06-14, 13:36:48	0 Hz	0 W	9,3E0 mbar	8,4E0 mbar
2021-06-14, 13:36:50	0 Hz	0 W	8,9E0 mbar	7,8E0 mbar
2021-06-14, 13:36:52	0 Hz	0 W	8,2E0 mbar	7,2E0 mbar
2021-06-14, 13:36:54	0 Hz	0 W	7,5E0 mbar	6,8E0 mbar
2021-06-14, 13:36:56	0 Hz	0 W	7,1E0 mbar	6,6E0 mbar
2021-06-14, 13:36:58	0 Hz	0 W	6,7E0 mbar	6,4E0 mbar
2021-06-14, 13:37:00	0 Hz	0 W	6,6E0 mbar	6,1E0 mbar
2021-06-14, 13:37:02	0 Hz	0 W	6,3E0 mbar	5,9E0 mbar
2021-06-14, 13:37:04	0 Hz	0 W	6,1E0 mbar	5,7E0 mbar
2021-06-14, 13:37:06	0 Hz	0 W	5,9E0 mbar	5,4E0 mbar
2021-06-14, 13:37:08	0 Hz	0 W	5,7E0 mbar	5,3E0 mbar
2021-06-14, 13:37:10	0 Hz	0 W	5,5E0 mbar	5,1E0 mbar
2021-06-14, 13:37:12	0 Hz	0 W	5,3E0 mbar	4,9E0 mbar
2021-06-14, 13:37:14	0 Hz	0 W	5,2E0 mbar	4,7E0 mbar
2021-06-14, 13:37:16	0 Hz	0 W	5E0 mbar	4,5E0 mbar
2021-06-14, 13:37:18	0 Hz	0 W	4,8E0 mbar	4,4E0 mbar
2021-06-14, 13:37:20	0 Hz	0 W	4,7E0 mbar	4,2E0 mbar
2021-06-14, 13:37:22	0 Hz	0 W	4,6E0 mbar	4,1E0 mbar
2021-06-14, 13:37:24	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2021-06-14, 13:37:26	0 Hz	0 W	4,3E0 mbar	3,9E0 mbar
2021-06-14, 13:37:28	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2021-06-14, 13:37:30	0 Hz	0 W	4E0 mbar	3,8E0 mbar
2021-06-14, 13:37:32	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-06-14, 13:37:34	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-06-14, 13:37:36	0 Hz	0 W	3,8E0 mbar	3,7E0 mbar
2021-06-14, 13:37:38	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-06-14, 13:37:40	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-06-14, 13:37:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-06-14, 13:37:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-06-14, 13:37:46	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-06-14, 13:37:48	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:37:50	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:37:52	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:37:54	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:37:56	0 Hz	0 W	3,5E0 mbar	--- no data ---
2021-06-14, 13:37:58	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:38:00	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:38:02	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:38:04	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:38:06	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:38:08	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:38:10	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:38:12	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2021-06-14, 13:38:14	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2021-06-14, 13:38:16	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2021-06-14, 13:38:18	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2021-06-14, 13:38:20	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2021-06-14, 13:38:22	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2021-06-14, 13:38:24	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:26	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:28	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:30	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:32	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:34	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:36	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:38	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:40	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:42	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:44	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:46	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:48	0 Hz	0 W	3,2E0 mbar	3E0 mbar
2021-06-14, 13:38:50	0 Hz	0 W	3,3E0 mbar	3E0 mbar
2021-06-14, 13:38:52	0 Hz	0 W	3,3E0 mbar	3E0 mbar
2021-06-14, 13:38:54	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2021-06-14, 13:38:56	0 Hz	0 W	4,4E0 mbar	5,8E0 mbar
2021-06-14, 13:38:58	0 Hz	0 W	2,5E2 mbar	1,8E2 mbar
2021-06-14, 13:39:00	0 Hz	0 W	1E3 mbar	3E2 mbar
2021-06-14, 13:39:02	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2021-06-14, 13:39:04	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:39:06	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:39:08	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:10	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:39:12	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:14	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:16	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:18	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:20	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2021-06-14, 13:39:22	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:24	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:26	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:28	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:30	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:32	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:34	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:36	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:38	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:39:40	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:42	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:44	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:46	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:39:50	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:39:52	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:54	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:56	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:39:58	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:40:00	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:40:02	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:40:04	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:40:06	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:40:08	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:40:10	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:40:12	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:40:14	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:40:16	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:40:18	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:40:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:26	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:40:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:40:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:52	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:40:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:40:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:41:00	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:41:02	0 Hz	0 W	6,2E2 mbar	1,6E2 mbar
2021-06-14, 13:41:04	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:06	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:08	0 Hz	0 W	4,7E2 mbar	1,5E2 mbar
2021-06-14, 13:41:10	0 Hz	0 W	5,2E2 mbar	1,4E2 mbar
2021-06-14, 13:41:12	0 Hz	0 W	5,2E2 mbar	1,4E2 mbar
2021-06-14, 13:41:14	0 Hz	0 W	5,2E2 mbar	1,4E2 mbar
2021-06-14, 13:41:16	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:18	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:20	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:22	0 Hz	0 W	5,2E2 mbar	1,4E2 mbar
2021-06-14, 13:41:24	0 Hz	0 W	5,2E2 mbar	1,4E2 mbar
2021-06-14, 13:41:26	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:28	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:30	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:32	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:34	0 Hz	0 W	5,2E2 mbar	1,4E2 mbar
2021-06-14, 13:41:36	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:38	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:40	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:42	0 Hz	0 W	5,2E2 mbar	1,5E2 mbar
2021-06-14, 13:41:44	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2021-06-14, 13:41:46	0 Hz	0 W	3,9E2 mbar	1,5E2 mbar
2021-06-14, 13:41:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:41:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:41:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:41:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:41:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:41:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:42:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:43:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:43:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:43:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:43:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:43:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:43:10	0 Hz	0 W	1E3 mbar	1E3 mbar
