date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2021-06-14, 14:19:10	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:12	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:14	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:16	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:18	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:20	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:22	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:24	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:26	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:28	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:30	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:32	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:34	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:36	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:38	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:40	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:42	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:44	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:46	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:48	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:50	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:52	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:54	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:56	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:58	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:00	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:02	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:04	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:06	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:08	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:10	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:12	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:14	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:16	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:18	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:20	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:22	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:24	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:26	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:28	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:30	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:20:32	1500 Hz	13 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:20:34	1500 Hz	13 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:20:36	1500 Hz	13 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:20:38	1500 Hz	14 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:20:40	1500 Hz	14 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:20:42	1500 Hz	13 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:20:44	1500 Hz	13 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:20:46	1500 Hz	13 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:20:48	1500 Hz	13 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:20:50	1500 Hz	14 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:20:52	1500 Hz	14 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:20:54	1500 Hz	13 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:20:56	1500 Hz	13 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:20:58	1500 Hz	13 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:21:00	1500 Hz	13 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:21:02	1500 Hz	14 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:21:04	1500 Hz	14 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:21:06	1500 Hz	14 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:21:08	1500 Hz	13 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:21:10	1500 Hz	13 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:21:12	1500 Hz	13 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:21:14	1500 Hz	13 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:21:16	1500 Hz	13 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:21:18	1500 Hz	13 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:21:20	1500 Hz	14 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:21:22	1500 Hz	13 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:21:24	1500 Hz	13 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:21:26	1500 Hz	13 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:21:28	1500 Hz	14 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:21:30	1500 Hz	13 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:21:32	1500 Hz	13 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:21:34	1500 Hz	13 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:21:36	1500 Hz	13 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:21:38	1500 Hz	13 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:21:40	1500 Hz	14 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:21:42	1500 Hz	13 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:21:44	1500 Hz	13 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:21:46	1500 Hz	13 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:21:48	1500 Hz	13 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:21:50	1500 Hz	13 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:21:52	1500 Hz	13 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:21:54	1500 Hz	14 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:21:56	1500 Hz	13 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:21:58	1500 Hz	13 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:22:00	1500 Hz	13 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:22:02	1500 Hz	13 W	9,3E-6 mbar	1E-4 mbar
2021-06-14, 14:22:04	1500 Hz	14 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:06	1500 Hz	13 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:08	1500 Hz	13 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:10	1500 Hz	13 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:12	1500 Hz	13 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:14	1500 Hz	13 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:16	1500 Hz	13 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:18	1500 Hz	14 W	9,2E-6 mbar	1E-4 mbar
2021-06-14, 14:22:20	1500 Hz	14 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:22	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:24	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:26	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:28	1500 Hz	14 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:30	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:32	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:34	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:36	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:38	1500 Hz	13 W	9,1E-6 mbar	1E-4 mbar
2021-06-14, 14:22:40	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:42	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:44	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:46	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:48	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:50	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:52	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:54	1500 Hz	13 W	8,9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:56	1500 Hz	14 W	8,9E-6 mbar	1E-4 mbar
2021-06-14, 14:22:58	1500 Hz	13 W	8,9E-6 mbar	1E-4 mbar
2021-06-14, 14:23:00	1500 Hz	13 W	8,9E-6 mbar	1E-4 mbar
2021-06-14, 14:23:02	1500 Hz	13 W	9E-6 mbar	1E-4 mbar
2021-06-14, 14:23:04	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-06-14, 14:23:06	1500 Hz	13 W	3,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:23:08	1500 Hz	13 W	5,1E-5 mbar	1,5E-4 mbar
2021-06-14, 14:23:10	1500 Hz	13 W	6,9E-5 mbar	1,5E-4 mbar
2021-06-14, 14:23:12	1500 Hz	13 W	8,8E-5 mbar	1,5E-4 mbar
2021-06-14, 14:23:14	1500 Hz	13 W	1E-4 mbar	2E-4 mbar
2021-06-14, 14:23:16	1500 Hz	13 W	1,4E-4 mbar	2E-4 mbar
2021-06-14, 14:23:18	1500 Hz	13 W	1,6E-4 mbar	2,5E-4 mbar
2021-06-14, 14:23:20	1500 Hz	14 W	1,9E-4 mbar	2,5E-4 mbar
2021-06-14, 14:23:22	1500 Hz	14 W	2,1E-4 mbar	3E-4 mbar
2021-06-14, 14:23:24	1500 Hz	13 W	2,7E-4 mbar	3E-4 mbar
2021-06-14, 14:23:26	1500 Hz	13 W	2,9E-4 mbar	3E-4 mbar
2021-06-14, 14:23:28	1500 Hz	13 W	3,3E-4 mbar	3E-4 mbar
2021-06-14, 14:23:30	1500 Hz	13 W	3,6E-4 mbar	3E-4 mbar
2021-06-14, 14:23:32	1500 Hz	13 W	3,8E-4 mbar	3,5E-4 mbar
2021-06-14, 14:23:34	1500 Hz	14 W	4,3E-4 mbar	4E-4 mbar
2021-06-14, 14:23:36	1500 Hz	13 W	4,7E-4 mbar	4E-4 mbar
2021-06-14, 14:23:38	1500 Hz	13 W	5,3E-4 mbar	4E-4 mbar
2021-06-14, 14:23:40	1500 Hz	13 W	5,6E-4 mbar	4,5E-4 mbar
2021-06-14, 14:23:42	1500 Hz	13 W	5,7E-4 mbar	5E-4 mbar
2021-06-14, 14:23:44	1500 Hz	13 W	6,1E-4 mbar	5E-4 mbar
2021-06-14, 14:23:46	1500 Hz	14 W	6,5E-4 mbar	5E-4 mbar
2021-06-14, 14:23:48	1500 Hz	14 W	6,8E-4 mbar	5,5E-4 mbar
2021-06-14, 14:23:50	1500 Hz	13 W	7,2E-4 mbar	5,5E-4 mbar
2021-06-14, 14:23:52	1500 Hz	13 W	8E-4 mbar	5,5E-4 mbar
2021-06-14, 14:23:54	1500 Hz	13 W	8,4E-4 mbar	6E-4 mbar
2021-06-14, 14:23:56	1500 Hz	14 W	9,1E-4 mbar	6E-4 mbar
2021-06-14, 14:23:58	1500 Hz	14 W	9,5E-4 mbar	6E-4 mbar
2021-06-14, 14:24:00	1500 Hz	13 W	1E-3 mbar	6,5E-4 mbar
2021-06-14, 14:24:02	1500 Hz	13 W	1E-3 mbar	7E-4 mbar
2021-06-14, 14:24:04	1500 Hz	13 W	1E-3 mbar	7E-4 mbar
2021-06-14, 14:24:06	1500 Hz	13 W	1E-3 mbar	7,5E-4 mbar
2021-06-14, 14:24:08	1500 Hz	13 W	1E-3 mbar	7,5E-4 mbar
2021-06-14, 14:24:10	1500 Hz	13 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:24:12	1500 Hz	13 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:24:14	1500 Hz	13 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:24:16	1500 Hz	13 W	1E-3 mbar	8,5E-4 mbar
2021-06-14, 14:24:18	1500 Hz	13 W	1E-3 mbar	9E-4 mbar
2021-06-14, 14:24:20	1500 Hz	13 W	1E-3 mbar	9E-4 mbar
2021-06-14, 14:24:22	1500 Hz	13 W	1E-3 mbar	9,5E-4 mbar
2021-06-14, 14:24:24	1500 Hz	14 W	1E-3 mbar	9,5E-4 mbar
2021-06-14, 14:24:26	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:24:28	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:24:30	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:24:32	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:24:34	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:24:36	1500 Hz	13 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:24:38	1500 Hz	13 W	1,1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:24:40	1500 Hz	14 W	1,1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:24:42	1500 Hz	13 W	1,1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:24:44	1500 Hz	13 W	1,1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:24:46	1500 Hz	13 W	1,2E-3 mbar	1,2E-3 mbar
2021-06-14, 14:24:48	1500 Hz	14 W	1,2E-3 mbar	1,2E-3 mbar
2021-06-14, 14:24:50	1500 Hz	13 W	1,2E-3 mbar	1,3E-3 mbar
2021-06-14, 14:24:52	1500 Hz	13 W	1,2E-3 mbar	1,3E-3 mbar
2021-06-14, 14:24:54	1500 Hz	13 W	1,3E-3 mbar	1,3E-3 mbar
2021-06-14, 14:24:56	1500 Hz	13 W	1,3E-3 mbar	1,4E-3 mbar
2021-06-14, 14:24:58	1500 Hz	13 W	1,3E-3 mbar	1,4E-3 mbar
2021-06-14, 14:25:00	1500 Hz	14 W	1,5E-3 mbar	1,4E-3 mbar
2021-06-14, 14:25:02	1500 Hz	14 W	1,5E-3 mbar	1,4E-3 mbar
2021-06-14, 14:25:04	1500 Hz	13 W	1,5E-3 mbar	1,5E-3 mbar
2021-06-14, 14:25:06	1500 Hz	13 W	1,5E-3 mbar	1,5E-3 mbar
2021-06-14, 14:25:08	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:25:10	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:25:12	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:25:14	1500 Hz	14 W	1,7E-3 mbar	1,6E-3 mbar
2021-06-14, 14:25:16	1500 Hz	13 W	1,7E-3 mbar	1,6E-3 mbar
2021-06-14, 14:25:18	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:25:20	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:25:22	1500 Hz	13 W	1,8E-3 mbar	1,7E-3 mbar
2021-06-14, 14:25:24	1500 Hz	13 W	1,8E-3 mbar	1,7E-3 mbar
2021-06-14, 14:25:26	1500 Hz	14 W	1,8E-3 mbar	1,8E-3 mbar
2021-06-14, 14:25:28	1500 Hz	14 W	1,9E-3 mbar	1,8E-3 mbar
2021-06-14, 14:25:30	1500 Hz	13 W	1,9E-3 mbar	1,8E-3 mbar
2021-06-14, 14:25:32	1500 Hz	13 W	1,9E-3 mbar	1,9E-3 mbar
2021-06-14, 14:25:34	1500 Hz	13 W	2E-3 mbar	1,9E-3 mbar
2021-06-14, 14:25:36	1500 Hz	14 W	2E-3 mbar	2E-3 mbar
2021-06-14, 14:25:38	1500 Hz	13 W	2E-3 mbar	2E-3 mbar
2021-06-14, 14:25:40	1500 Hz	13 W	2,1E-3 mbar	2E-3 mbar
2021-06-14, 14:25:42	1500 Hz	14 W	2E-3 mbar	2E-3 mbar
2021-06-14, 14:25:44	1500 Hz	13 W	2,1E-3 mbar	2,1E-3 mbar
2021-06-14, 14:25:46	1500 Hz	13 W	2,1E-3 mbar	2,1E-3 mbar
2021-06-14, 14:25:48	1500 Hz	13 W	2,2E-3 mbar	2,1E-3 mbar
2021-06-14, 14:25:50	1500 Hz	13 W	2,2E-3 mbar	2,1E-3 mbar
2021-06-14, 14:25:52	1500 Hz	14 W	2,2E-3 mbar	2,2E-3 mbar
2021-06-14, 14:25:54	1500 Hz	13 W	2,2E-3 mbar	2,2E-3 mbar
2021-06-14, 14:25:56	1500 Hz	13 W	2,4E-3 mbar	2,2E-3 mbar
2021-06-14, 14:25:58	1500 Hz	13 W	2,4E-3 mbar	2,2E-3 mbar
2021-06-14, 14:26:00	1500 Hz	13 W	2,4E-3 mbar	2,3E-3 mbar
2021-06-14, 14:26:02	1500 Hz	13 W	2,4E-3 mbar	2,3E-3 mbar
2021-06-14, 14:26:04	1500 Hz	14 W	2,4E-3 mbar	2,3E-3 mbar
2021-06-14, 14:26:06	1500 Hz	13 W	2,6E-3 mbar	2,4E-3 mbar
2021-06-14, 14:26:08	1500 Hz	13 W	2,6E-3 mbar	2,4E-3 mbar
2021-06-14, 14:26:10	1500 Hz	13 W	2,6E-3 mbar	2,4E-3 mbar
2021-06-14, 14:26:12	1500 Hz	13 W	2,6E-3 mbar	2,4E-3 mbar
2021-06-14, 14:26:14	1500 Hz	13 W	2,6E-3 mbar	2,5E-3 mbar
2021-06-14, 14:26:16	1500 Hz	14 W	2,6E-3 mbar	2,5E-3 mbar
2021-06-14, 14:26:18	1500 Hz	13 W	2,6E-3 mbar	2,5E-3 mbar
2021-06-14, 14:26:20	1500 Hz	13 W	2,8E-3 mbar	2,6E-3 mbar
2021-06-14, 14:26:22	1500 Hz	13 W	2,8E-3 mbar	2,6E-3 mbar
2021-06-14, 14:26:24	1500 Hz	13 W	2,8E-3 mbar	2,7E-3 mbar
2021-06-14, 14:26:26	1500 Hz	14 W	2,9E-3 mbar	2,7E-3 mbar
2021-06-14, 14:26:28	1500 Hz	14 W	2,9E-3 mbar	2,7E-3 mbar
2021-06-14, 14:26:30	1500 Hz	13 W	2,9E-3 mbar	2,7E-3 mbar
2021-06-14, 14:26:32	1500 Hz	14 W	3E-3 mbar	2,8E-3 mbar
2021-06-14, 14:26:34	1500 Hz	13 W	3E-3 mbar	2,8E-3 mbar
2021-06-14, 14:26:36	1500 Hz	13 W	3E-3 mbar	2,8E-3 mbar
2021-06-14, 14:26:38	1500 Hz	13 W	3,1E-3 mbar	2,9E-3 mbar
2021-06-14, 14:26:40	1500 Hz	13 W	3,1E-3 mbar	2,9E-3 mbar
2021-06-14, 14:26:42	1500 Hz	13 W	3,2E-3 mbar	2,9E-3 mbar
2021-06-14, 14:26:44	1500 Hz	14 W	3,2E-3 mbar	3E-3 mbar
2021-06-14, 14:26:46	1500 Hz	13 W	3,2E-3 mbar	3E-3 mbar
2021-06-14, 14:26:48	1500 Hz	13 W	3,3E-3 mbar	3E-3 mbar
2021-06-14, 14:26:50	1500 Hz	13 W	3,3E-3 mbar	3,1E-3 mbar
2021-06-14, 14:26:52	1500 Hz	13 W	3,3E-3 mbar	3,1E-3 mbar
2021-06-14, 14:26:54	1500 Hz	14 W	1,1E-3 mbar	7E-4 mbar
2021-06-14, 14:26:56	1500 Hz	14 W	1E-3 mbar	3E-4 mbar
2021-06-14, 14:26:58	1500 Hz	13 W	6,9E-5 mbar	2,5E-4 mbar
2021-06-14, 14:27:00	1500 Hz	13 W	5,3E-5 mbar	2E-4 mbar
2021-06-14, 14:27:02	1500 Hz	13 W	4,3E-5 mbar	2E-4 mbar
2021-06-14, 14:27:04	1500 Hz	13 W	3,8E-5 mbar	2E-4 mbar
2021-06-14, 14:27:06	1500 Hz	14 W	3,4E-5 mbar	2E-4 mbar
2021-06-14, 14:27:08	1500 Hz	13 W	3,2E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:10	1500 Hz	13 W	2,9E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:12	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:14	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:16	1500 Hz	14 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:18	1500 Hz	13 W	2,3E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:20	1500 Hz	13 W	2,1E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:22	1500 Hz	14 W	2E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:24	1500 Hz	13 W	1,9E-5 mbar	1,5E-4 mbar
2021-06-14, 14:27:26	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:27:28	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:27:30	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:27:32	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:27:34	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:27:36	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:27:38	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:27:40	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:27:42	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:27:44	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:27:46	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:27:48	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:27:50	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:27:52	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:27:54	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:27:56	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:27:58	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:28:00	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:28:02	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:28:04	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:28:06	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:28:08	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:28:10	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:28:12	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:28:14	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:28:16	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:18	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:20	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:22	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:24	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:26	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:28	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:30	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:32	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:34	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:36	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:38	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:40	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:42	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:44	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:46	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:48	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:50	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:52	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:54	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:56	1500 Hz	13 W	1E-5 mbar	1E-4 mbar
2021-06-14, 14:28:58	1500 Hz	13 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:29:00	1500 Hz	14 W	9,9E-6 mbar	1E-4 mbar
2021-06-14, 14:29:02	1500 Hz	13 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:29:04	1500 Hz	13 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:29:06	1500 Hz	13 W	9,8E-6 mbar	1E-4 mbar
2021-06-14, 14:29:08	1500 Hz	14 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:29:10	1500 Hz	14 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:29:12	1500 Hz	13 W	9,7E-6 mbar	1E-4 mbar
2021-06-14, 14:29:14	1500 Hz	14 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:29:16	1500 Hz	13 W	9,6E-6 mbar	1E-4 mbar
2021-06-14, 14:29:18	1500 Hz	13 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:29:20	1500 Hz	13 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:29:22	1500 Hz	14 W	9,5E-6 mbar	1E-4 mbar
2021-06-14, 14:29:24	1500 Hz	14 W	9,4E-6 mbar	1E-4 mbar
2021-06-14, 14:29:26	1500 Hz	13 W	9,4E-6 mbar	1E-4 mbar
